38.6928	39.0908
38.9779	40.0207
39.0696	39.9468
39.1529	40.1487
39.2903	39.9034
39.4221	40.0020
39.8316	40.1799
39.8670	40.3323
40.2547	40.5412
40.3705	40.6559
40.8874	41.0874
41.5047	41.5720
42.0026	42.1510
42.2726	42.3356
42.5484	42.6265
42.5795	42.6619
42.6836	43.2110
42.7480	43.5533
42.8307	43.8033
42.8702	43.3336
43.1499	44.1132
43.1819	44.3202
43.2082	43.8200
43.5661	44.4377
43.6082	44.1279
43.6860	44.0758
43.9114	44.4123
43.9299	45.0112
43.9777	44.7041
44.3429	45.5591
44.5374	45.3820
44.5680	45.1702
44.6907	46.1365
44.6958	46.1408
44.7252	45.1122
44.8390	46.1498
45.0682	45.5465
45.2244	45.7301
45.2437	46.3624
45.3449	45.7697
45.4305	46.0361
45.7290	46.4240
45.8029	46.3440
46.4999	46.5644
46.9737	47.0457
47.1025	47.1861
47.5380	47.7380
48.0846	48.1474
48.2729	48.7341
48.3044	48.5555
48.4763	49.0446
48.5149	49.0831
48.8450	49.1190
48.9904	49.1604
49.4752	49.6681
49.4986	49.6234
49.8395	50.1214
49.8422	50.0005
49.8535	50.0049
50.2178	50.4178
50.5074	50.6966
50.5245	51.0322
50.6545	51.0938
50.6606	51.0411
50.7384	50.9808
50.9204	51.4564
51.0906	51.5617
51.2463	51.7030
51.5657	51.6936
51.7469	51.8263
51.8789	52.0451
52.0894	52.3174
52.2614	52.4358
52.6560	52.8426
53.0987	53.2873
53.2676	53.3844
53.3438	53.5101
53.8637	53.9589
54.5841	54.6686
54.7337	54.8490
54.7425	54.9275
54.8364	55.0841
55.4221	55.5459
55.8256	56.1738
55.8869	56.2914
56.0009	56.4435
56.3126	56.5416
56.4252	56.5816
56.7067	56.8433
56.7680	56.9362
56.8691	57.2306
57.0139	57.4058
57.1128	57.3409
57.3883	57.5138
57.4809	57.7624
57.5377	57.8612
57.7261	57.9599
58.2284	58.3208
58.3046	58.3651
58.4296	58.5521
58.4939	58.6302
58.4958	58.8768
58.6511	58.8434
58.6758	58.8803
58.7281	59.0097
59.0836	59.1758
59.2683	59.5159
59.4207	59.6025
60.4557	60.8441
60.5943	60.8962
60.6393	61.2925
60.6422	61.5939
60.7062	61.0403
60.7099	61.6609
60.7931	61.1627
61.1120	61.8907
61.2780	61.9817
61.3829	62.0365
61.9425	62.1744
62.0251	62.1755
62.1145	62.3781
62.2298	62.5870
62.3199	62.5248
62.6858	62.8858
62.9568	63.0333
63.0167	63.2512
63.2033	63.3152
63.2379	63.3756
63.4980	63.6980
63.8199	64.2497
63.8756	64.5484
64.0184	65.0566
64.1991	65.3514
64.2821	65.3935
64.3049	64.8160
64.3681	65.1689
64.4216	64.9457
64.5232	65.5323
64.5997	65.5285
65.1942	65.5243
66.0084	66.0662
66.5563	66.8064
66.7301	67.2467
66.7344	67.1470
66.8692	67.2502
67.4990	67.9677
67.5359	67.8098
67.7470	68.2635
67.7920	68.2801
67.8253	68.2564
67.9141	68.1877
68.0120	68.8418
68.0993	68.7054
68.1394	68.8485
68.2692	68.5475
68.3942	68.8512
68.4313	68.7725
69.1270	69.2814
69.1467	69.3623
69.1545	69.5359
69.4231	69.5925
69.6056	69.7248
69.7164	70.2000
69.7195	70.0042
69.7195	69.9097
69.7645	70.1884
70.0858	70.2961
70.6195	70.7968
70.7921	71.0441
70.8374	71.2645
70.8962	71.3631
71.2477	71.4316
71.3273	71.5200
71.7600	72.0101
71.8342	72.0833
71.8425	72.2003
71.9689	72.4505
72.0856	72.6907
72.1978	72.7281
72.3731	72.6609
72.8516	73.0259
73.1051	73.1887
73.1468	73.3041
73.1474	73.5325
73.2312	73.6289
73.2927	73.5079
74.0174	74.3401
74.1656	74.6928
74.1900	74.5093
74.2155	74.7014
75.0622	75.2988
75.2255	75.3698
75.3738	75.7619
75.4257	75.8844
75.5858	75.9243
75.9727	76.1727
76.2860	76.6272
76.4064	76.9581
76.4705	76.9295
76.5707	76.8048
76.8369	76.9982
77.0464	77.1467
77.1056	77.4827
77.1795	77.7688
77.1929	77.3718
77.3307	77.8987
77.5112	78.1539
77.7865	78.1602
77.7911	78.2297
78.0015	78.2230
78.2831	78.5267
78.4385	78.5374
78.6825	79.1179
78.7413	79.2833
78.9159	79.3398
78.9563	79.2610
79.7777	79.9777
80.0870	80.2870
80.3203	80.5673
80.3265	81.5317
80.3523	81.6242
80.3854	81.5484
80.4119	81.6721
80.6093	81.4922
80.6900	82.0487
80.8793	82.2347
81.0697	81.8602
81.1631	82.3462
81.5159	82.2290
81.8089	82.2346
81.8626	82.3428
82.0595	82.3440
82.4694	82.6694
82.7623	83.0273
82.8395	82.9696
83.0543	83.2158
83.2814	83.3966
83.5222	83.6337
83.5404	83.6801
83.8576	83.9424
83.9795	84.2300
84.0321	84.1330
84.4611	84.5365
84.5892	84.7109
85.3340	85.3865
85.3935	85.5624
85.5873	85.7502
86.1211	86.3991
86.1905	86.3465
86.4043	86.5427
86.4482	86.7540
86.5776	86.8925
86.6609	87.6724
86.6884	87.2059
86.6903	87.9338
86.7732	88.1638
86.7963	88.1883
86.8775	88.2560
87.0108	88.0762
87.1712	88.1431
87.4713	88.6041
87.9704	88.8617
87.9710	88.6943
88.1797	88.6376
88.6094	88.9101
88.6205	88.8601
88.7480	89.0573
89.1914	89.2563
89.2621	89.4621
89.9361	90.1989
89.9672	90.2831
90.4212	90.7112
90.5311	90.9615
90.7388	90.9319
90.7577	91.0897
90.9727	91.2745
91.0496	91.2549
91.2895	91.5307
91.2995	91.5088
91.5522	91.6949
91.8372	91.8873
91.9481	92.0707
92.3485	92.5082
92.4371	92.5927
92.5421	92.6807
92.8825	93.1184
93.0465	93.2676
93.2750	93.5166
93.3246	93.6925
93.4471	93.6879
93.7136	93.7912
93.8530	93.9035
94.1727	94.3082
94.2170	94.4234
94.5440	95.5561
94.5650	95.6612
94.6034	95.4101
94.6362	95.8361
94.7113	95.5369
94.7568	95.9757
95.1214	95.8561
95.2778	96.2316
95.6666	96.2919
95.6829	96.1416
95.8547	96.1619
96.3708	96.5802
96.4952	96.7257
96.6363	96.7862
97.0398	97.0902
97.1154	97.2266
97.2776	97.4758
97.3173	97.5524
97.4758	98.1625
97.5344	98.0949
97.5954	98.4212
97.7352	98.7601
97.9566	99.3018
98.0965	98.9175
98.3248	100.3561
98.3294	99.9988
98.4705	100.3695
98.5580	100.4796
98.5824	99.8113
98.6176	100.5727
98.6193	100.5887
98.9584	101.3727
98.9930	101.4227
99.0879	101.5365
99.2961	101.7331
99.3203	101.7504
99.6199	101.6340
99.7244	101.0088
100.0118	101.0821
100.1675	102.4718
100.4778	102.9451
100.5950	102.2831
100.8846	101.7187
100.9055	103.5485
101.1002	102.7311
101.2297	102.8351
101.3393	101.9146
101.7516	103.6968
101.7957	104.5667
101.8851	103.6322
101.9315	103.4926
101.9503	104.4940
102.0213	102.8078
102.0853	104.1445
102.0988	104.9621
102.1199	104.7923
102.1296	103.8664
102.4461	105.1065
102.6032	104.8927
102.7674	103.9466
102.8332	104.0030
102.9550	105.9400
103.0178	104.2985
103.4896	104.3009
103.7994	106.9029
103.8912	106.0048
103.9279	105.4222
104.1119	106.2549
104.3467	107.4901
104.4158	105.4794
104.6725	107.5335
104.6728	107.7153
104.6879	107.7764
104.7926	106.3371
104.8360	107.5282
104.8860	106.3381
104.8881	107.4079
105.0631	106.3710
105.1117	108.0354
105.1867	108.0777
105.2376	106.9936
105.3226	106.7633
105.4875	108.2106
105.7845	108.2719
105.9938	108.4028
106.0941	107.0088
106.3785	108.5394
106.4172	108.3406
106.8342	107.9835
107.8566	108.7821
107.8606	109.2771
108.0284	109.3808
108.2928	108.8322
108.3242	109.4120
108.4731	108.9777
108.5494	109.6434
108.5987	109.3927
108.9434	109.8104
109.2659	109.9143
109.5015	109.9343
110.7284	110.8267
110.8044	110.9578
111.1391	111.2069
111.5974	111.6651
111.6802	111.9557
111.7949	111.9808
112.3829	112.9397
112.4199	112.6483
112.4640	113.0836
112.6643	113.1531
112.6970	113.0424
113.1896	113.2529
113.3625	113.4753
113.8031	113.9371
114.0052	114.0676
114.1856	114.3242
114.2006	114.3176
114.3064	114.5238
114.4318	114.6947
114.6609	114.7574
114.7667	114.8208
115.0088	115.4414
115.0510	115.5938
115.1727	115.7498
115.4269	115.8562
115.6468	115.8919
115.8351	116.1189
116.0151	116.1319
116.2391	116.6215
116.2595	116.4226
116.3040	116.5703
116.5870	116.9490
116.6093	116.9090
116.7083	116.9413
116.8430	116.9999
117.2167	117.4167
117.4465	117.6926
117.4546	117.7295
117.9426	118.1527
117.9570	118.7506
117.9982	118.4115
118.0612	118.7697
118.1533	118.9457
118.2900	119.0140
118.3192	118.6120
118.7987	119.1309
119.3372	119.9511
119.3822	119.6733
119.4887	119.9838
119.5364	120.2153
119.5562	120.3172
119.7119	120.2015
120.0194	120.6018
120.3050	120.7917
120.3758	120.5960
120.5520	120.8838
121.1480	121.1997
121.4165	121.4852
121.7365	121.9161
122.0254	122.0823
122.1255	122.2346
122.5481	122.6299
122.5994	122.7418
122.7442	123.4818
122.7564	123.5304
122.7878	122.9765
122.8718	123.0732
123.0600	123.6647
123.0827	123.3463
123.1295	123.5457
123.3762	123.5985
123.7777	123.8389
123.9005	124.0513
123.9005	124.6481
123.9187	124.8721
124.0500	125.0219
124.0808	125.1143
124.2144	125.1519
124.4326	125.0711
124.4707	125.2450
125.0814	125.6630
125.2106	125.6860
125.2618	125.5324
125.4574	125.6478
125.7682	126.1270
125.7776	126.0951
126.1790	126.3848
126.1797	126.4450
126.7842	126.9350
127.3454	127.4921
127.4811	127.5439
127.5611	127.7400
127.6199	127.8821
127.6504	127.8342
127.8337	128.0580
128.3865	128.6101
128.4000	128.7344
128.6336	128.8784
128.9028	129.2016
129.0041	129.3388
129.2604	129.6542
129.3896	129.6050
129.4711	129.7850
130.0719	130.1415
130.2538	130.4538
130.8653	131.3149
130.8721	131.3216
131.0746	131.2435
131.3365	131.4226
131.3832	131.9504
131.3921	131.7726
131.5326	131.9043
131.5736	132.0337
132.1873	132.2420
132.4584	132.6019
132.6532	132.7760
133.0394	133.1057
133.8898	134.0022
134.0159	134.3761
134.1169	134.5930
134.1278	134.2864
134.3064	134.6031
134.7582	134.8193
135.1786	135.4932
135.2519	135.3729
135.3806	135.4886
135.6623	135.8656
135.6794	135.9725
136.0991	136.1954
136.3189	136.3854
136.4527	136.6527
136.8726	137.1426
137.0026	137.2726
137.4124	137.5070
137.5304	137.6980
137.6003	137.7335
138.0248	138.2330
138.1165	138.2743
138.3024	138.4035
138.5521	138.7942
138.7099	139.0229
138.8942	139.3557
138.9877	139.1994
139.0155	139.6112
139.1164	139.5539
139.2980	139.9949
139.4320	140.1394
139.6807	140.6468
139.7059	140.6409
139.8979	140.6515
140.1546	140.9976
140.2400	141.0403
140.2529	140.7775
140.3643	140.7675
140.8396	141.0736
141.1639	141.3048
141.7221	141.7841
142.0679	142.1703
142.2703	142.4801
142.3372	142.4475
142.4814	142.7568
142.6061	142.9657
142.7881	143.0206
142.8467	143.0471
143.0629	143.1667
143.2256	143.6518
143.2258	144.3262
143.2879	144.1220
143.3133	144.2260
143.3309	143.7446
143.4702	144.6769
143.4989	144.1805
143.7140	144.3652
143.8565	144.2766
143.9766	145.0787
144.1640	144.8387
144.3242	145.3766
144.4599	145.5924
144.5853	145.7931
144.8955	146.2425
144.8974	146.2448
145.1920	146.5044
145.2615	146.5365
145.4891	146.0131
145.5373	146.4853
145.5405	146.5310
145.8800	146.6644
146.5923	147.0515
146.6275	147.0689
146.9108	147.2133
147.2187	147.3243
147.5279	148.2274
147.5416	148.2016
147.5643	148.0189
147.6384	148.1720
147.9018	148.3429
148.5114	148.6550
148.7624	148.8344
148.8984	148.9675
149.7414	150.3658
149.7460	150.2544
149.8876	150.6666
149.9343	150.2923
149.9560	150.4689
150.3271	150.8769
150.3567	150.5619
150.5301	150.7055
150.7381	151.0850
150.7525	151.0045
150.8997	151.0613
151.6884	151.7755
151.8264	151.9967
152.0245	152.3269
152.0754	152.2315
152.1424	152.3288
152.1879	152.8276
152.3951	153.3899
152.4000	152.7309
152.4414	153.5696
152.4434	152.7061
152.7273	153.4305
152.7314	153.7933
152.7377	153.7772
152.7596	153.3775
152.9406	153.8602
153.5924	153.9869
153.8850	154.1887
154.0832	154.4175
154.2545	154.4548
154.9898	155.5401
155.0096	155.4914
155.0515	155.6712
155.2418	155.7981
155.6256	156.1373
155.8218	156.3753
155.8790	156.4291
155.9115	156.2266
156.3787	156.4811
156.6179	156.8179
157.0865	157.5944
157.1103	157.4837
157.2239	157.6211
157.4342	157.6727
157.7647	157.9647
158.3515	158.6625
158.4404	158.7086
158.7369	158.7916
158.9259	159.3528
159.0355	159.4212
159.0360	159.3084
159.1232	159.4181
159.6392	159.8502
159.8032	159.8773
159.8985	159.9732
159.9542	160.0581
160.1130	160.4720
160.1540	160.5632
160.4842	161.2351
160.4991	161.0043
160.6262	161.2917
160.7868	161.5119
160.7869	161.4797
160.8992	161.5923
161.3271	162.0419
161.3455	162.0511
161.4352	161.8550
161.7789	162.1348
162.2346	162.3799
162.2800	162.4242
162.8266	163.0278
162.9125	163.5987
162.9905	163.8351
163.0745	164.9478
163.0914	163.5454
163.1876	164.9646
163.1948	165.3884
163.2268	165.4631
163.3001	164.9356
163.5052	164.6243
163.5363	164.7869
163.8663	166.6046
163.8701	166.6117
163.9967	166.5344
164.0615	166.8814
164.2297	167.0444
164.2528	167.0636
164.2673	165.8690
164.3009	166.1436
164.4663	167.1818
164.6800	166.2171
164.7815	167.2872
165.0557	166.9025
165.2110	166.6491
165.6010	167.2031
166.0135	166.9283
166.0368	167.2616
166.1489	167.3210
166.4099	167.0799
166.4291	167.2395
166.4822	167.3073
166.9991	167.4669
167.5493	167.7078
167.9293	168.0209
168.4961	168.6961
168.8991	168.9856
169.3894	169.7081
169.4235	170.1203
169.5313	170.3714
169.6149	170.1368
169.8405	171.1279
169.9106	170.7279
169.9359	171.2681
170.0425	170.9287
170.0837	171.4808
170.5027	171.9977
170.5180	170.9945
170.6666	171.1976
170.7347	172.2803
170.8511	171.4881
171.0500	171.4560
171.1436	171.7910
171.1811	172.1795
171.4052	172.8532
171.4412	172.3041
171.4682	172.8912
171.6560	173.0927
171.7840	172.2604
172.1199	173.2406
172.1314	173.4267
172.3561	173.3428
172.5572	173.4684
172.6322	173.3370
172.8777	173.7681
173.2513	173.9450
173.3926	173.6121
173.5844	174.0431
173.8087	174.1686
173.8435	174.2795
174.0796	174.2392
174.3771	174.5139
174.4157	174.5549
174.9967	175.1885
175.0668	175.4567
175.1987	175.5277
175.6068	175.8068
175.8099	175.9996
175.9866	176.0538
176.3393	176.5534
176.3806	176.8111
176.4545	176.7091
176.6014	176.8619
176.9061	177.1061
177.3319	177.3965
177.4720	177.6720
177.7059	177.7691
177.8485	177.9591
178.0992	178.4001
178.1333	178.2877
178.3525	178.5172
178.6251	178.7420
178.8160	179.0160
179.0580	179.2580
179.2850	179.3768
179.5021	179.6361
179.7032	180.1293
179.7302	180.1032
179.7579	179.9957
180.2056	180.6775
180.2340	180.5039
180.3371	180.6899
180.4277	180.5997
181.4432	181.9389
181.4909	182.0143
181.6305	182.1990
181.6956	182.2207
182.2883	182.4516
182.3014	182.5525
182.4919	182.6443
182.9227	183.2539
183.0029	183.4279
183.2196	183.4077
183.3669	183.4936
183.5204	183.7126
183.8339	183.9498
184.1551	184.2426
184.2008	184.2979
184.3827	184.5798
184.4876	184.7273
184.6619	185.1732
184.7813	185.3187
184.8680	185.5811
184.9267	185.2675
184.9968	185.5501
185.1002	185.5285
185.2962	185.8341
185.4309	185.7064
185.6471	185.8254
185.8880	185.9948
186.1253	186.2542
186.2581	186.4528
186.2655	186.5220
186.7290	186.8522
186.7540	187.2266
186.8704	187.4126
186.9747	187.4286
187.1854	187.3853
187.3105	187.4915
187.6718	188.0714
187.7205	188.1421
187.8499	188.2454
188.2205	188.4329
188.9859	189.1841
189.0223	189.3620
189.0603	189.3303
189.2410	189.3826
189.3880	189.4560
189.6955	189.7817
190.0230	190.1302
190.0375	190.2292
190.3857	190.5768
190.6127	190.9240
190.6292	191.0299
190.8500	191.0420
191.0151	191.1079
191.1131	191.4865
191.1457	191.6532
191.1846	191.5278
191.5091	191.6163
191.6187	191.7263
191.6443	191.7816
191.9244	192.2569
191.9740	192.1397
192.0049	192.2177
192.1994	192.4156
192.7434	192.9729
192.9139	193.0450
193.2370	193.8442
193.2490	193.8349
193.3157	193.5933
193.3329	193.8298
193.3557	193.7265
193.4052	193.8341
193.9447	194.3084
194.0359	194.4038
194.0758	194.2403
194.3644	194.4435
194.9947	195.2556
194.9974	195.1231
195.3154	195.4125
195.7366	195.9299
195.7659	195.9234
195.7863	195.9346
195.9367	196.0543
195.9547	196.2003
196.0722	196.4898
196.0895	196.4705
196.6296	196.7546
196.6722	196.8975
196.9154	197.0046
197.3911	197.8302
197.4113	197.7219
197.4430	198.3822
197.6353	198.1894
197.6484	198.7544
197.7280	198.6996
197.8133	198.8876
198.0121	198.8942
198.1254	198.9971
198.4866	198.9593
198.9682	199.7719
199.0383	200.1430
199.0537	199.9923
199.1542	200.3330
199.1958	200.3515
199.2648	200.2272
199.2770	200.7518
199.4132	200.7153
199.5769	200.7043
199.7244	200.2458
199.7417	200.7395
200.2642	200.7108
200.4491	200.8070
200.5817	200.8706
200.9106	201.0578
201.0883	201.1735
201.2124	201.4181
201.2381	201.7216
201.2863	201.7425
201.3574	201.7508
201.4184	201.6700
202.0141	202.1220
202.1998	202.3764
203.0470	203.1937
203.4466	203.7434
203.4842	203.9785
203.6212	204.2720
203.8179	204.4793
203.9861	204.2378
204.0092	204.4040
204.0119	204.6496
204.3678	204.5802
204.4940	204.9941
204.6215	204.8293
204.6371	205.0487
205.2124	205.2996
205.2843	205.7817
205.3026	205.7924
205.3046	205.6061
205.8203	206.0588
205.9908	206.1608
206.0316	206.4486
206.1032	206.3417
206.3529	206.5227
206.5809	206.6457
206.7593	206.9391
206.9028	207.0094
207.1326	207.3129
207.3480	208.2626
207.3598	208.0814
207.4293	207.6001
207.5483	208.8730
207.5664	208.9001
207.6490	208.8503
207.6812	208.4310
207.7387	208.8021
208.0491	209.2957
208.3587	209.1584
208.3753	209.4697
208.7379	209.5098
208.7840	209.3879
209.1624	209.8901
209.4456	209.8520
209.4904	209.9349
209.6523	209.8713
210.0475	210.2374
210.0690	210.1778
210.2243	210.4724
210.3087	210.4088
210.7489	210.8039
211.5501	211.6140
211.7318	211.7997
211.8118	211.9495
212.4192	212.5472
212.5004	212.6125
212.8636	213.1387
212.9886	213.2636
213.3119	213.4887
213.7553	213.9555
213.9552	214.1553
214.1585	214.2428
214.7897	214.9897
215.1005	215.1839
215.3019	215.5581
215.3082	215.5178
215.6755	215.7461
216.2750	216.4750
216.6848	217.3339
216.7940	217.3676
216.8003	217.7960
216.8108	217.4317
216.8409	217.7615
216.8675	217.8286
217.0635	217.8613
218.3037	218.3603
218.5388	218.6657
218.6536	218.7682
219.0794	219.1778
219.1666	219.4930
219.2514	219.4945
219.9190	220.2803
219.9680	220.3403
220.1894	220.4204
220.7070	220.7730
220.7543	220.9457
221.3531	221.6258
221.4525	221.5979
221.8005	222.0078
221.9398	222.1066
222.8205	223.0279
222.8420	223.2547
222.9506	223.3155
223.4161	223.4687
223.4852	223.6852
224.2795	224.5151
224.3138	224.9558
224.3953	224.6657
224.4554	225.0208
224.5374	224.7924
224.6380	224.9735
225.2718	225.6107
225.3329	225.6491
225.8702	226.1970
225.8960	226.1496
226.3232	226.5198
226.3847	226.5863
226.5998	226.7998
227.3156	228.5349
227.3244	227.5677
227.3597	228.0274
227.4353	228.5386
227.5981	228.9188
227.6044	229.2464
227.6139	229.2596
227.6913	228.3692
227.7157	228.7575
227.7820	228.4292
227.8763	228.4284
228.0746	228.6748
228.0750	228.7922
228.4327	229.8374
228.4412	229.7252
228.5362	229.8897
228.8882	229.5073
229.0381	229.5258
229.1474	230.3810
229.4048	230.7491
229.4424	230.8029
229.5774	229.8973
229.8987	230.6458
229.9548	231.3761
230.1009	232.0428
230.2157	232.2789
230.2794	231.7406
230.4198	231.5572
230.4604	230.9743
230.4647	232.6831
230.5706	232.8102
230.7052	232.9337
230.8264	232.8503
231.0331	232.1748
231.2087	232.1629
231.4481	233.9213
231.4762	233.9596
231.5601	234.0556
231.9568	232.8491
232.0252	234.0267
232.0938	233.8351
232.1985	233.6691
232.2362	234.9005
232.5597	235.3638
232.9205	235.7892
232.9651	235.7588
232.9881	235.7509
233.0203	235.6461
233.2017	235.3895
233.3185	234.5498
233.4015	236.2042
233.7089	234.6529
233.8332	236.2234
233.8496	235.5636
234.1107	236.1990
234.1395	236.3316
234.3334	236.1614
234.4659	236.5309
234.6501	235.8994
234.7808	235.6363
234.9072	236.6430
235.0086	236.2356
235.0580	236.2151
235.9521	236.6000
236.1651	236.8045
236.5553	237.0532
236.5698	237.0483
237.0511	237.1494
237.2524	237.5538
237.2908	237.5911
237.4001	237.7797
237.5878	237.9729
237.6580	237.9306
237.6941	238.1652
237.8261	238.3734
237.8706	238.2343
237.9755	239.1277
238.0790	238.6699
238.1034	238.5161
238.1967	239.1267
238.2426	239.6828
238.3534	239.8985
238.6930	240.2178
238.7051	240.4731
238.8286	239.7470
239.0225	239.6919
239.0700	239.9621
239.1422	240.2272
239.1804	240.1422
239.2135	240.4712
239.5877	240.3328
239.5954	240.3169
239.6081	240.4536
239.6535	240.4196
239.8198	240.9094
240.0813	240.8221
240.1918	240.6273
240.4831	240.8995
240.7367	241.0573
241.2201	241.3754
241.7127	242.0498
241.7167	241.9858
241.8481	242.0466
242.0759	242.4212
242.1204	242.2924
242.1329	242.5891
242.4672	242.6623
242.4843	243.1544
242.5043	242.8756
242.6149	243.2277
242.8407	243.4676
243.0411	243.3247
243.1967	243.7422
243.2175	243.5142
243.2293	243.6056
243.2428	243.6916
243.5649	243.7694
243.8167	244.0145
243.9763	244.3905
244.0959	244.4008
244.1037	244.5001
244.5137	244.5947
245.0391	245.2322
245.5869	245.8608
245.6196	246.1529
245.6532	245.8982
245.7445	246.4103
245.7700	246.1154
245.8135	246.2431
246.2443	246.5172
246.2866	247.1014
246.3396	246.9502
246.5247	247.3384
246.6239	247.6537
246.7655	247.2720
246.8558	247.2107
246.9618	247.9397
246.9941	247.5446
247.2444	248.0767
247.2535	248.0797
247.6356	248.1268
248.1434	248.2062
248.2590	248.4590
248.5421	248.7127
248.7167	248.8562
248.7461	248.8991
248.8596	249.0170
249.0858	249.1511
249.1847	249.7587
249.1939	249.7643
249.2409	249.8260
249.6948	249.8874
249.9132	250.1303
250.0960	250.1803
250.5555	250.7507
250.9667	251.0526
251.1989	251.2493
251.3474	251.4127
251.4233	251.5005
251.7267	251.9907
251.8628	252.0356
252.8693	253.1006
252.9666	253.6358
252.9774	253.3499
252.9877	253.6833
253.0449	253.7311
253.2890	253.9246
253.7394	254.0983
253.7788	254.4776
253.9893	254.9206
254.0925	255.0582
254.1259	254.7552
254.2737	254.7999
254.3939	254.7861
254.4392	255.3875
254.6562	254.9819
254.8990	255.5452
254.9822	255.5222
255.0988	255.3396
255.2420	255.5954
255.3554	256.3557
255.3858	256.0618
255.6211	256.9992
255.7018	257.2250
255.7409	256.1630
255.7425	257.1798
255.7478	256.1308
